Total Data Center (kW)
106
106
106
106
98
102
100
102
98
102
98
98
94
100
100
100
104
106
108
108
108
108
108
108
108
102
100
98
98
98
98
98
100
98
100
98
98
100
98
102
102
98
98
100
98
98
100
98
100
98
98
102
98
100
104
102
104
100
104
102
98
100
102
102
102
102
100
102
104
104
104
102
104
102
102
100
100
98
100
100
100
100
100
100
98
98
106
106
106
108
108
108
108
110
108
106
106
106
106
106
106
100
102
100
104
100
100
102
104
106
106
108
108
108
108
108
106
108
108
108
108
106
106
106
104
102
106
102
104
102
102
104
102
106
106
106
106
106
106
106
106
104
108
106
106
106
104
104
104
104
102
100
104
98
104
102
100
98
100
98
102
106
110
106
108
106
106
106
102
104
102
102
100
104
98
102
100
102
98
98
98
104
98
102
102
108
104
108
106
106
106
106
102
106
104
104
104
100
102
100
100
100
98
98
100
98
100
100
104
106
106
106
106
104
106
106
104
106
106
100
102
98
104
100
100
100
100
102
102
102
102
102
106
106
106
108
106
108
106
108
106
106
106
98
104
100
98
102
100
100
102
100
98
104
106
104
108
108
108
108
108
108
108
108
108
106
106
106
106
104
104
102
104
100
102
100
106
102
108
106
108
106
108
108
108
106
108
106
106
104
106
104
104
106
100
102
102
102
100
100
98
108
104
106
106
106
108
106
108
108
108
106
108
106
106
106
104
102
102
104
106
106
102
100
98
102
98
98
98
98
98
98
94
98
98
96
106
106
106
106
104
108
100
98
98
98
100
98
96
98
104
104
108
112
108
118
116
118
122
116
114
114
114
104
102
98
98
104
102
100
102
100
98
100
100
102
104
106
108
108
110
110
110
110
110
108
108
108
108
106
106
102
104
102
100
102
102
102
106
108
110
110
114
114
110
110
112
110
110
110
108
110
106
100
102
100
102
100
100
102
102
102
108
108
108
110
112
112
110
110
110
108
112
110
108
108
104
104
104
100
106
100
102
102
102
106
106
108
112
108
112
110
112
108
110
110
108
108
106
106
106
106
102
102
100
100
98
100
100
102
106
106
108
108
110
108
110
110
110
110
112
108
108
108
110
110
106
106
106
106
102
106
102
106
106
112
110
114
114
114
112
114
116
114
114
114
112
110
110
104
106
106
106
106
106
102
102
100
106
108
112
112
108
112
110
112
110
110
108
108
108
106
106
102
102
98
104
102
102
104
104
106
108
110
112
114
112
110
110
110
110
110
110
112
110
110
108
108
106
104
106
100
104
102
104
106
108
110
110
112
114
114
110
112
112
112
112
112
108
112
110
106
106
108
106
102
106
106
106
108
108
108
112
112
112
112
114
116
114
114
114
114
112
112
112
106
110
108
110
106
106
110
110
108
108
114
112
114
114
116
114
114
114
114
114
112
114
112
110
110
106
106
110
104
106
106
108
108
110
110
112
110
114
112
116
116
116
116
114
112
114
114
110
106
106
106
106
106
106
102
100
106
110
110
110
112
114
112
114
112
114
110
110
110
106
106
106
102
106
106
102
106
106
102
106
104
106
110
106
112
112
112
110
112
112
112
114
110
110
106
106
106
106
102
106
106
106
106
106
108
108
110
110
112
114
112
114
114
114
112
110
108
108
110
106
106
106
106
104
106
104
106
106
108
110
110
112
112
114
114
114
116
114
114
116
116
114
114
110
108
106
110
106
108
106
110
110
110
122
98
118
116
116
116
116
116
116
118
114
118
116
114
114
112
112
108
110
106
108
112
108
110
114
114
116
116
112
114
110
110
110
110
108
108
110
108
106
106
108
106
106
102
102
102
102
104
104
106
106
108
110
110
110
110
106
106
106
108
108
110
106
106
106
104
106
106
104
102
104
100
96
98
98
100
108
108
108
110
110
108
110
108
108
108
106
108
106
106
108
106
104
106
106
104
106
108
108
108
110
110
110
110
108
108
110
110
108
110
108
110
108
108
108
106
106
106
106
106
106
108
110
108
110
110
112
110
108
110
108
110
110
108
108
106
108
106
106
106
106
106
106
106
108
108
108
110
108
108
108
108
110
108
108
104
108
106
108
106
106
108
106
106
104
104
104
104
106
106
106
108
108
108
108
108
106
108
108
108
108
106
108
106
106
106
106
106
104
104
104
104
106
106
108
106
108
106
104
108
106
106
106
106
106
104
106
104
106
104
106
102
102
104
106
104
104
106
108
108
106
106
108
106
108
106
108
106
108
108
106
106
106
106
104
104
102
102
102
102
104
104
106
106
106
106
106
106
106
106
108
106
108
106
106
106
104
106
106
104
104
102
104
104
106
106
108
108
108
110
110
106
108
108
108
106
108
106
108
106
106
106
106
106
104
104
104
106
106
108
110
110
108
110
106
110
104
108
108
106
108
106
106
104
108
106
106
106
104
106
104
106
108
108
108
108
108
108
108
110
108
108
108
106
108
106
106
106
106
106
106
104
104
104
104
106
108
108
108
108
108
108
108
110
108
108
108
108
108
106
106
106
106
106
106
104
104
104
104
104
106
108
108
108
110
108
108
108
108
106
108
106
106
104
106
104
106
104
106
106
104
104
104
104
104
106
106
108
108
108
108
108
104
110
106
106
106
108
106
106
106
106
104
104
104
104
102
104
104
106
106
108
108
106
106
108
106
106
106
106
108
108
106
106
106
106
106
106
106
104
104
106
104
106
108
110
110
110
106
106
108
108
108
106
110
106
108
106
106
108
106
106
106
104
104
106
106
110
108
108
108
108
108
108
110
108
110
108
108
108
106
108
106
106
106
106
104
104
106
106
106
108
108
110
108
110
110
110
110
108
108
108
108
108
106
106
106
106
106
106
104
104
102
104
104
106
108
106
108
108
108
108
110
108
106
106
104
106
106
106
106
104
104
106
104
104
102
104
104
106
106
106
108
106
106
108
104
104
106
104
104
106
104
104
104
104
106
102
102
102
102
102
106
106
106
104
108
106
104
106
106
104
106
104
104
104
104
104
102
100
102
102
102
100
100
102
102
104
106
106
106
106
106
106
102
106
104
104
104
102
104
100
102
102
100
102
98
98
98
98
100
104
104
106
104
102
106
102
106
104
102
104
102
100
102
100
100
100
100
98
100
98
98
104
98
102
102
102
100
102
102
104
104
104
104
102
104
102
102
102
102
98
100
100
100
98
100
100
100
102
102
104
104
104
104
104
102
106
102
104
106
104
104
106
106
106
106
104
104
104
104
104
104
104
102
104
104
106
106
106
106
106
102
102
104
102
102
104
102
100
98
98
98
98
98
100
102
102
102
102
102
104
104
104
102
104
102
102
104
102
102
102
102
102
102
102
100
100
100
100
104
104
104
106
106
106
106
108
106
108
104
102
108
104
102
104
104
102
104
100
102
98
98
100
102
102
104
106
106
106
106
108
108
108
106
106
108
106
104
106
104
106
106
104
104
102
102
102
104
106
106
108
106
106
106
106
106
106
106
104
104
106
102
104
100
104
106
102
104
104
102
104
102
106
104
108
106
106
106
106
104
104
108
102
106
102
104
104
102
104
102
102
102
100
100
102
102
104
108
106
106
106
104
106
104
104
106
104
106
102
104
104
104
100
104
100
102
100
100
102
106
106
104
106
106
106
106
106
106
104
106
102
104
102
104
102
102
102
102
102
102
100
100
100
100
102
104
104
102
106
104
104
104
104
104
104
102
102
102
102
102
102
102
102
100
100
100
100
102
102
102
102
102
104
104
104
104
104
102
104
104
104
104
104
104
102
102
104
100
100
100
100
106
96
106
108
108
100
108
108
100
108
108
108
98
108
108
106
98
106
106
106
106
96
104
104
106
98
106
108
108
100
108
108
98
106
108
108
98
106
106
106
98
106
106
106
106
96
104
106
98
108
108
108
100
108
108
98
108
108
98
108
108
98
106
106
106
98
106
104
106
94
104
104
106
98
110
100
108
108
108
100
108
98
108
108
98
106
104
96
108
104
104
104
94
104
104
94
104
106
108
100
108
108
108
100
106
98
108
106
106
98
106
106
98
104
104
104
94
104
102
94
106
108
108
100
108
110
98
108
110
110
100
108
106
98
106
106
106
98
106
106
106
106
96
106
106
98
106
108
110
100
110
110
100
108
108
98
108
106
108
98
108
108
106
98
106
106
104
102
108
98
108
110
108
100
110
110
98
108
108
108
98
106
106
108
98
106
104
106
104
98
104
104
108
98
108
108
108
100
110
110
100
108
108
108
98
106
106
106
98
106
106
106
106
96
104
106
98
108
108
108
98
108
108
100
108
108
98
108
106
98
104
104
104
96
106
104
104
94
102
102
106
96
108
98
106
108
106
100
108
98
106
108
96
106
106
96
104
104
102
102
94
104
102
94
106
106
108
98
106
108
108
98
106
98
108
106
108
96
106
106
94
104
104
104
94
104
102
96
104
106
106
96
106
108
98
108
108
108
98
108
106
98
104
104
104
94
104
102
104
104
94
104
104
96
106
106
108
98
108
108
98
108
106
98
106
106
106
96
104
104
104
92
102
100
100
98
102
92
100
100
100
92
102
102
92
100
100
100
92
100
100
100
92
100
100
100
100
92
100
100
100
92
100
100
102
92
102
102
94
104
102
102
92
100
100
100
100
92
100
100
100
92
100
102
100
92
102
104
104
94
104
106
104
94
106
104
92
102
100
100
100
92
102
100
102
92
100
100
102
92
102
94
98
102
104
104
104
94
104
104
104
104
94
104
104
104
102
102
94
102
102
102
102
102
94
102
102
102
102
102
102
102
92
102
102
100
92
102
100
102
100
100
92
102
102
100
102
102
94
104
104
104
104
94
102
102
102
102
94
102
102
100
92
100
100
100
100
92
100
100
100
92
102
104
102
94
102
102
102
102
102
92
102
102
100
102
100
92
100
100
100
100
100
92
100
102
102
102
102
94
102
102
104
102
102
92
100
102
100
100
100
92
100
100
100
100
100
92
100
102
102
102
104
94
106
104
102
102
94
102
102
100
102
102
92
102
102
100
102
100
102
102
102
102
94
104
104
104
104
104
96
104
104
104
102
104
104
104
104
100
102
92
100
102
100
100
100
102
102
102
104
104
94
102
104
104
104
104
102
104
94
102
100
102
100
100
100
100
100
100
100
100
100
100
102
102
92
102
102
102
100
92
110
92
102
100
100
100
100
100
100
100
100
92
100
100
100
102
102
102
102
92
102
102
102
102
102
100
92
100
100
100
100
100
100
92
100
100
100
102
102
102
94
102
102
102
102
102
102
102
100
102
92
100
100
100
100
100
100
102
100
92
100
100
102
100
104
102
94
102
104
102
102
100
92
100
100
100
100
100
92
100
100
100
92
100
100
100
100
100
92
102
102
102
102
92
102
100
102
100
102
92
100
100
100
100
100
100
102
92
100
100
104
102
102
104
102
104
102
102
94
102
102
100
100
92
100
100
100
100
100
100
92
100
100
100
100
100
100
92
100
100
100
100
92
100
100
100
100
100
92
100
100
100
100
100
92
100
100
100
100
100
92
100
100
100
100
100
100
100
92
100
100
100
100
100
100
100
100
100
100
92
100
100
100
100
100
100
100
92
100
110
92
100
100
100
100
100
100
92
110
92
100
100
100
100
100
100
102
92
102
104
102
102
102
102
102
102
102
102
100
100
102
100
100
100
100
102
100
100
102
102
102
104
102
102
104
102
104
104
104
102
102
100
102
100
100
110
100
100
100
100
100
100
102
102
102
104
104
106
104
104
104
104
104
104
102
102
102
100
102
100
100
100
100
100
100
110
92
110
102
104
102
102
102
102
102
112
102
102
102
104
102
100
102
100
100
100
100
100
100
100
100
102
102
102
102
112
104
102
104
102
104
112
102
100
102
102
100
100
100
102
100
100
100
100
102
102
104
104
112
104
104
102
104
104
104
112
102
102
100
102
100
102
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
110
92
110
100
100
100
102
102
112
102
102
104
102
102
110
100
100
100
100
100
110
100
100
100
100
100
100
102
112
104
104
102
104
104
112
102
104
102
102
100
110
102
100
100
102
110
100
100
100
100
100
112
104
104
102
102
104
114
102
104
104
100
102
110
102
104
100
102
102
110
100
100
100
102
102
102
112
104
104
114
104
106
104
104
112
104
104
102
102
102
100
102
110
100
100
100
100
100
110
104
112
102
104
112
104
104
104
114
102
102
102
112
102
102
100
102
110
102
100
100
110
100
100
102
104
104
114
104
106
104
104
104
102
112
102
100
102
100
110
100
100
100
110
100
100
100
100
110
100
102
100
110
100
100
110
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
110
100
100
100
100
100
100
100
110
100
100
100
100
100
100
100
100
100
100
110
100
100
100
100
100
100
100
100
110
100
100
100
100
110
100
100
100
100
110
100
100
100
100
100
100
100
110
100
100
100
110
100
100
100
100
100
110
100
100
100
100
110
100
100
100
100
100
110
100
102
108
116
108
102
100
100
100
100
110
100
100
100
100
100
110
100
100
100
110
100
100
100
110
100
100
100
110
100
100
100
100
100
110
100
100
100
100
110
100
100
100
110
100
100
100
110
100
100
100
100
110
100
100
110
100
100
100
100
100
110
100
100
100
100
100
100
100
100
100
110
100
100
100
100
110
100
102
100
110
100
100
100
100
110
100
100
100
110
100
100
110
100
100
100
100
110
100
100
100
110
102
102
100
100
100
100
110
100
100
100
100
100
110
100
100
100
104
96
100
100
100
110
102
102
102
102
110
100
100
100
100
100
100
100
118
92
100
100
100
110
92
110
100
100
100
100
110
100
102
100
100
100
110
100
100
100
100
100
100
110
100
100
100
100
110
92
110
100
100
100
110
100
100
100
100
100
110
100
100
100
100
100
100
110
92
110
100
100
100
100
100
100
110
100
100
100
100
100
100
110
92
100
100
100
100
100
100
100
100
100
